index;date;mv_azimute;mv_zenite;sp_azimute;sp_zenite;geracao
8354;2025-03-02 09:24:51.968148-03:00;133.27560424804688;51.15956115722656;134.42465209960938;50.61116027832031;340.6585693359375
8355;2025-03-02 09:24:56.548391-03:00;133.27560424804688;51.15956115722656;134.39895629882812;50.59822082519531;340.7464599609375
8356;2025-03-02 09:24:59.809274-03:00;133.27560424804688;51.15956115722656;134.383544921875;50.5904541015625;341.2738037109375
8357;2025-03-02 09:25:03.700741-03:00;133.27560424804688;51.15956115722656;134.36297607421875;50.580108642578125;341.5374755859375
8358;2025-03-02 09:25:07.461999-03:00;133.27560424804688;51.15956115722656;134.34243774414062;50.56974792480469;340.7464599609375
8359;2025-03-02 09:25:10.715935-03:00;133.27560424804688;51.15956115722656;134.32705688476562;50.56197738647461;340.7464599609375
8360;2025-03-02 09:25:13.818836-03:00;133.27560424804688;51.15956115722656;134.31158447265625;50.554176330566406;341.1859130859375
8361;2025-03-02 09:25:17.618022-03:00;133.27560424804688;51.15956115722656;134.29110717773438;50.54384231567383;341.7132568359375
8362;2025-03-02 09:25:21.962509-03:00;133.27560424804688;51.15956115722656;134.2705078125;50.5334358215332;340.3948974609375
8363;2025-03-02 09:25:26.665201-03:00;133.27560424804688;51.15956115722656;134.24493408203125;50.52048110961914;342.3284912109375
8364;2025-03-02 09:25:31.145494-03:00;133.27560424804688;51.15956115722656;134.22442626953125;50.51008605957031;341.9769287109375
8365;2025-03-02 09:25:35.104899-03:00;133.27560424804688;51.15956115722656;134.2039794921875;50.49972152709961;340.8343505859375
8366;2025-03-02 09:25:38.192609-03:00;133.27560424804688;51.15956115722656;134.1834716796875;50.48930740356445;341.4495849609375
8367;2025-03-02 09:25:40.828358-03:00;133.27560424804688;51.15956115722656;134.1732177734375;50.48411560058594;342.2406005859375
8368;2025-03-02 09:25:43.985101-03:00;133.27560424804688;51.15956115722656;134.15789794921875;50.47632598876953;342.1527099609375
8369;2025-03-02 09:25:47.442070-03:00;133.27560424804688;51.15956115722656;134.13742065429688;50.465938568115234;341.3616943359375
8370;2025-03-02 09:25:50.926219-03:00;133.27560424804688;51.15956115722656;134.1220703125;50.45811462402344;340.8343505859375
8371;2025-03-02 09:25:54.057886-03:00;133.27560424804688;51.15956115722656;134.10675048828125;50.4503173828125;342.3284912109375
8372;2025-03-02 09:25:57.354323-03:00;133.27560424804688;51.15956115722656;134.08636474609375;50.4399299621582;340.9222412109375
8373;2025-03-02 09:26:00.723346-03:00;133.27560424804688;51.15956115722656;134.07101440429688;50.4321174621582;341.0101318359375
8374;2025-03-02 09:26:03.648416-03:00;133.27560424804688;51.15956115722656;134.05572509765625;50.42431640625;341.8011474609375
8375;2025-03-02 09:26:06.777380-03:00;133.27560424804688;51.15956115722656;134.04034423828125;50.416473388671875;342.9437255859375
8376;2025-03-02 09:26:09.964580-03:00;133.27560424804688;51.15956115722656;134.0250244140625;50.40865707397461;342.6800537109375
8377;2025-03-02 09:26:13.581140-03:00;133.27560424804688;51.15956115722656;134.004638671875;50.39823913574219;340.9222412109375
8378;2025-03-02 09:26:17.238553-03:00;133.27560424804688;51.15956115722656;133.9842529296875;50.3878288269043;342.8558349609375
8379;2025-03-02 09:26:20.867069-03:00;133.27560424804688;51.15956115722656;133.96896362304688;50.37998962402344;341.9769287109375
8380;2025-03-02 09:26:24.316796-03:00;133.27560424804688;51.15956115722656;133.94857788085938;50.369564056396484;341.0101318359375
8381;2025-03-02 09:26:27.229920-03:00;133.27560424804688;51.15956115722656;133.93328857421875;50.36174011230469;342.8558349609375
8382;2025-03-02 09:26:31.005316-03:00;133.27560424804688;51.15956115722656;133.9180908203125;50.35392379760742;341.5374755859375
8383;2025-03-02 09:26:34.687677-03:00;133.27560424804688;51.15956115722656;133.897705078125;50.343467712402344;341.8011474609375
8384;2025-03-02 09:26:37.708960-03:00;133.27560424804688;51.15956115722656;133.88241577148438;50.335636138916016;341.6253662109375
8385;2025-03-02 09:26:40.442640-03:00;133.27560424804688;51.15956115722656;133.8671875;50.32780456542969;341.6253662109375
8386;2025-03-02 09:26:43.281726-03:00;133.27560424804688;51.15956115722656;133.8519287109375;50.319969177246094;340.7464599609375
8387;2025-03-02 09:26:45.983547-03:00;133.27560424804688;51.15956115722656;133.841796875;50.31474304199219;341.1859130859375
8388;2025-03-02 09:26:49.227662-03:00;133.27560424804688;51.15956115722656;133.82147216796875;50.30428695678711;341.2738037109375
8389;2025-03-02 09:26:52.563627-03:00;133.27560424804688;51.15956115722656;133.80621337890625;50.29645538330078;341.1859130859375
8390;2025-03-02 09:26:55.409195-03:00;133.27560424804688;51.15956115722656;133.79098510742188;50.28860855102539;341.1859130859375
8391;2025-03-02 09:26:58.503450-03:00;133.27560424804688;51.15956115722656;133.77572631835938;50.28074264526367;341.6253662109375
8392;2025-03-02 09:27:01.519752-03:00;133.27560424804688;51.15956115722656;133.760498046875;50.272891998291016;341.4495849609375
8393;2025-03-02 09:27:04.609247-03:00;133.27560424804688;51.15956115722656;133.74530029296875;50.26504898071289;341.1859130859375
8394;2025-03-02 09:27:07.805037-03:00;133.27560424804688;51.15956115722656;133.7301025390625;50.2572135925293;339.9554443359375
8395;2025-03-02 09:27:11.029195-03:00;133.27560424804688;51.15956115722656;133.71487426757812;50.249332427978516;341.4495849609375
8396;2025-03-02 09:27:14.465992-03:00;133.27560424804688;51.15956115722656;133.69467163085938;50.23888397216797;341.5374755859375
8397;2025-03-02 09:27:18.908984-03:00;133.27560424804688;51.15956115722656;133.67437744140625;50.228389739990234;341.2738037109375
8398;2025-03-02 09:27:22.721500-03:00;133.27560424804688;51.15956115722656;133.6541748046875;50.217918395996094;340.6585693359375
8399;2025-03-02 09:27:25.649329-03:00;133.27560424804688;51.15956115722656;133.63897705078125;50.210044860839844;341.8890380859375
8400;2025-03-02 09:27:29.786679-03:00;133.27560424804688;51.15956115722656;133.61871337890625;50.19953918457031;341.3616943359375
8401;2025-03-02 09:27:34.499093-03:00;133.27560424804688;51.15956115722656;133.59344482421875;50.18643569946289;340.5706787109375
8402;2025-03-02 09:27:37.813189-03:00;133.27560424804688;51.15956115722656;133.57827758789062;50.178550720214844;340.3948974609375
8403;2025-03-02 09:27:40.891108-03:00;133.27560424804688;51.15956115722656;133.56314086914062;50.17068862915039;340.8343505859375
8404;2025-03-02 09:27:43.937893-03:00;133.27560424804688;51.15956115722656;133.54803466796875;50.16281509399414;341.0980224609375
8405;2025-03-02 09:27:47.059839-03:00;133.27560424804688;51.15956115722656;133.53289794921875;50.15495300292969;339.1644287109375
8406;2025-03-02 09:27:50.337258-03:00;133.27560424804688;51.15956115722656;133.51263427734375;50.144432067871094;338.7249755859375
8407;2025-03-02 09:27:53.339813-03:00;133.27560424804688;51.15956115722656;133.49749755859375;50.13652420043945;338.4613037109375
8408;2025-03-02 09:27:56.515980-03:00;133.27560424804688;51.15956115722656;133.48239135742188;50.1286506652832;339.8675537109375
